"account_id","gender","genre1","genre2","type","games","age","hours"
965306966,"male","action","adventure","tablet",6,26,10.7960302322181
965347208,"female","action","simulation","computer",1,23,0
966501612,"female","action","action","computer",5,23,7.15108405016394
966581620,"male","sports","action","mobile",9,30,13.4538570403149
967310472,"male","adventure","adventure","computer",10,25,6.45625004205701
967433450,"male","sports","role-playing","mobile",9,21,5.83210090878588
967453218,"male","action","action","mobile",8,31,8.13944052261267
967837959,"male","role-playing","role-playing","mobile",7,28,7.92678406426743
968172226,"male","sports","role-playing","computer",6,19,4.73731792442808
969080233,"male","action","role-playing","mobile",11,24,10.4415570724236
970854279,"male","strategy","action","computer",5,32,8.57891154107928
971158550,"male","strategy","adventure","computer",0,24,0
971372430,"male","simulation","adventure","mobile",14,26,7.2736238533578
972050909,"male","simulation","simulation","computer",18,43,16.536253519576
972112768,"male","simulation","sports","computer",5,44,10.7104733249345
972158274,"male","strategy","strategy","computer",5,20,8.30826204647588
972496432,"male","simulation","simulation","computer",10,26,8.74432649837377
972956200,"male","action","adventure","computer",11,36,8.22891338676521
973502813,"male","role-playing","role-playing","computer",4,25,3.36135443618675
973545496,"male","action","action","computer",13,32,14.6226983735948
973559531,"male","adventure","role-playing","computer",7,24,10.5475009635442
974011166,"male","role-playing","role-playing","computer",8,22,6.09182103353158
974147730,"male","adventure","adventure","computer",8,21,17.702727398611
975942219,"male","sports","action","mobile",3,21,3.94235649904011
976000636,"male","adventure","action","mobile",4,35,9.68973118035105
976667303,"female","role-playing","action","computer",2,34,4.9176649870512
976759820,"male","action","role-playing","computer",10,33,21.5872824309401
976859917,"female","action","action","computer",6,21,9.39202410990461
976951210,"male","adventure","role-playing","mobile",8,26,8.40009725817475
977431939,"female","action","adventure","computer",0,19,0
977619444,"male","sports","action","mobile",7,23,5.64821119687888
977652429,"male","simulation","role-playing","tablet",9,31,14.456915043986
977720390,"male","strategy","adventure","computer",11,33,8.87035577296965
977722771,"female","adventure","adventure","computer",5,23,6.57081686263392
979363026,"male","adventure","adventure","tablet",3,26,6.49979262285231
979478440,"male","action","sports","mobile",2,21,19.1270578639568
979578888,"male","strategy","adventure","computer",12,32,13.4216588984404
979772109,"female","adventure","action","computer",9,26,5.25508436761944
980497768,"male","sports","action","computer",2,21,6.40739337067922
980702412,"male","strategy","sports","computer",0,21,0
981848463,"male","role-playing","role-playing","computer",6,19,9.74176887779752
981950616,"male","role-playing","action","computer",2,24,7.78768304866528
982176334,"male","sports","adventure","computer",2,20,2.85361667475377
982340920,"female","adventure","simulation","mobile",9,26,9.16141706909148
983635724,"female","role-playing","role-playing","computer",1,22,2.38640974322477
984297011,"male","adventure","adventure","mobile",7,40,16.556941218595
984388845,"male","action","simulation","computer",14,29,15.9776392782894
984630122,"female","strategy","strategy","mobile",8,36,9.5060729360706
984672078,"male","action","sports","computer",6,22,6.67175486484286
985033316,"male","sports","sports","tablet",4,23,6.35840957320566
985371361,"male","action","action","computer",12,34,14.3245843382697
985827480,"male","adventure","action","mobile",12,19,7.2403467222201
986053269,"male","adventure","role-playing","mobile",17,35,25.6134734000075
986426021,"male","sports","strategy","mobile",10,29,8.20646290001573
987117752,"male","simulation","role-playing","computer",8,28,4.4207732749777
988018121,"male","sports","sports","computer",14,23,5.03693645208182
989179986,"female","adventure","strategy","computer",4,25,6.11007433570199
989621165,"male","role-playing","role-playing","mobile",6,23,9.21087686990307
989766148,"male","strategy","action","computer",9,33,11.5655514484946
990869233,"female","action","role-playing","computer",7,25,8.92504333726778
991002235,"male","action","sports","computer",13,24,9.6377922925267
991777051,"female","role-playing","adventure","computer",9,17,9.69169517546603
992048048,"male","action","adventure","computer",0,36,0
992210395,"male","role-playing","adventure","mobile",17,29,7.49023454621372
992303523,"male","strategy","sports","mobile",7,27,9.13194496067217
993018694,"male","role-playing","sports","tablet",3,25,13.9263231653768
993746799,"female","adventure","role-playing","mobile",3,29,10.4941694471019
993855537,"male","role-playing","strategy","computer",8,36,7.30106603368189
994086312,"male","strategy","adventure","mobile",7,17,8.57555756933168
995298990,"male","adventure","action","computer",8,42,14.2285787858978
995356647,"female","role-playing","action","mobile",16,36,14.2932276970775
995455450,"male","strategy","adventure","mobile",5,22,10.0887784171161
995718918,"female","simulation","adventure","mobile",8,23,8.43531920539665
995821943,"female","action","adventure","computer",13,24,15.3062580611357
996953254,"male","action","adventure","computer",9,18,10.3882866848922
997352379,"male","adventure","action","computer",9,27,9.50323342003033
997527986,"female","strategy","adventure","computer",8,20,12.8077302539174
997542680,"male","action","adventure","computer",3,23,9.42245734792433
998070356,"male","adventure","adventure","mobile",1,25,5.19380214715682
998101168,"male","role-playing","sports","computer",7,17,13.3077698814093
998103378,"male","adventure","action","mobile",4,21,8.27688263492688
998392913,"male","adventure","action","computer",13,42,9.21315183447023
999546295,"male","simulation","adventure","computer",3,26,6.83069314980891
999642963,"female","adventure","adventure","mobile",9,22,11.8626636347927
